% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 REAL
@attribute att2 REAL
@attribute att3 REAL
@attribute att4 REAL
@attribute att5 REAL
@attribute att6 REAL
@attribute att7 REAL
@attribute att8 REAL
@attribute att9 REAL
@attribute att10 REAL
@attribute att11 REAL
@attribute att12 REAL
@attribute att13 REAL
@attribute att14 REAL
@attribute att15 REAL
@attribute att16 REAL
@attribute att17 REAL
@attribute att18 REAL
@attribute att19 REAL
@attribute att20 REAL
@attribute att21 REAL
@attribute att22 REAL
@attribute att23 REAL
@attribute att24 REAL
@attribute att25 REAL
@attribute att26 REAL
@attribute att27 REAL
@attribute att28 REAL
@attribute att29 REAL
@attribute att30 REAL
@attribute att31 REAL
@attribute att32 REAL
@attribute att33 REAL
@attribute att34 REAL
@attribute att35 REAL
@attribute att36 REAL
@attribute att37 REAL
@attribute att38 REAL
@attribute att39 REAL
@attribute att40 REAL
@attribute att41 REAL
@attribute att42 REAL
@attribute att43 REAL
@attribute att44 REAL
@attribute att45 REAL
@attribute att46 REAL
@attribute att47 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.10051305,1.42672165,11.23736592,53.93608555,26.98535388,372.56345708,67.04638042,0.14172423,1.41528305,40.52417377,109.14128637,49.61663065,68.18028959,0.16729209,3.13039392,32.73451290,60.21345869,216.78585114,118.98840104,0.19227206,12.89188684,74.14415149,45.62733015,49.86262623,0.42380469,12.03543509,53.26288233,257.45867203,169.59042980,1.95740339,29.84979912,30.92975545,62.06824396,2.07464437,25.24374808,310.17304792,66.89192189,5.62223451,14.04621215,40.55632994,5.41657834,202.92436693,426.46503734,3.16749962,42.48448585,58.37101634,549.75194060,6
0.14043815,3.52975536,33.03680221,127.89480221,63.21522416,229.54650955,60.36735634,0.14918605,2.88781413,15.31695568,94.39717239,234.07011346,141.12059333,0.42936571,9.76399269,74.15022535,115.84915361,134.92907780,66.46558261,0.37478681,5.10414923,50.66838552,179.48611130,93.10039409,1.38368414,26.52814540,103.91967566,125.69351729,29.06508918,0.80193437,17.81380257,113.47189606,47.34324031,4.50888405,51.56774017,210.73512596,187.68717318,3.08963025,49.57403329,104.52424009,11.51035214,156.08405280,479.62208535,10.81831273,95.10213695,47.66554954,553.47828633,6
0.14654382,3.51463196,41.72373032,111.21634933,49.78305296,216.15982537,84.19564425,0.13714653,1.17470042,15.69794332,110.40902947,243.42717358,170.68264796,0.43630482,12.42020926,69.65260449,93.82232880,146.79995855,96.25113818,0.16591334,5.35952992,64.16426104,190.69483536,144.14245248,1.77001504,26.02779144,85.63645965,153.08335938,68.93719747,0.86011405,23.64406599,130.92971635,107.11760680,4.54419003,43.02558754,234.20906473,155.94089246,4.21753443,62.12808307,141.31933767,9.69036680,171.77291505,479.09378188,14.37219360,123.63929445,52.43692703,577.54781787,6
0.06934122,2.85180754,26.05105957,46.29109301,126.48069272,403.26754131,28.30822578,0.09297223,3.22710487,20.79163252,39.41073092,22.06077948,131.73883589,0.33087417,7.32810361,25.81024497,99.53820986,225.78291235,154.79196985,0.41465659,6.67056190,24.73616160,50.81394987,67.29673566,0.99789010,8.95252876,66.01326382,200.11242164,130.31599171,1.02160991,9.76380578,52.62556622,57.28748981,1.48636914,28.54730306,254.51582401,146.14065837,1.83328966,29.73450746,69.08085868,5.90721749,171.49756571,493.60951691,7.49315590,58.55099905,49.92780866,581.50547575,6
0.09111127,0.53410155,10.18293303,17.29600171,107.03257253,422.24285997,72.23126637,0.02121699,4.31677006,53.59409366,125.37749770,61.44588660,39.76871247,0.05610100,3.31222038,11.95779074,108.10290293,304.39086463,119.89050630,0.54589280,16.76558171,75.54069803,30.97809823,56.00153075,0.49752218,5.14067067,77.55353416,150.53709595,111.78178004,2.52380784,28.67973068,15.84145314,18.39662281,0.98379650,34.04616133,183.35355348,103.79230951,5.23400178,10.41289617,83.75616141,7.04182909,142.01862678,417.52751358,3.07912532,101.43851295,44.27894098,519.57616093,6
0.06195792,2.05703086,25.24287727,93.64734468,23.08241273,373.80020747,30.02250064,0.02519758,1.07299746,5.49249288,51.07690945,94.08809534,258.25380608,0.24401668,7.34129912,51.12711270,40.45769883,287.40939124,120.60222375,0.12844971,1.82720101,37.33358528,110.91296677,197.40424450,1.02500116,17.56654386,47.75007351,245.66798047,209.94432524,0.30019811,15.60110225,97.42578083,116.57699933,2.90334129,25.11563929,280.32910680,24.65722089,3.00204399,51.76556740,42.41397888,5.68446393,190.91812146,323.61521923,12.66024260,9.18434622,56.49217057,477.76138714,6
0.06648750,0.34900955,14.73364941,45.49866129,132.53447611,340.90180569,174.62181638,0.08427030,2.21966850,41.14970869,130.62200433,129.62836855,76.34997996,0.03967269,4.38370754,28.01357392,124.48744965,237.39655960,35.17349365,0.28322703,13.05056877,79.63870486,92.53463017,118.53272750,0.62139951,10.38951877,79.73012814,281.77935901,13.29482764,1.97980759,30.30862600,49.73622843,78.88836760,1.80312215,32.30581904,322.47884753,199.49697093,5.52715244,18.53001740,53.98956790,6.33772471,209.04582811,527.67644319,3.60796910,67.54188088,60.06112449,615.47603405,6
0.11493371,2.77845872,30.45490967,124.58837852,44.18238528,190.04394285,118.40192802,0.08618001,2.11485014,11.21512780,79.95300631,228.23833862,182.59265651,0.33158453,8.66913137,69.13348038,91.63434522,108.28491437,156.50688430,0.26108237,3.58088703,46.47537098,173.54345339,157.69764833,1.19496304,23.95754380,80.65127431,156.35873183,135.71711335,0.54561766,17.17866112,113.54917428,107.00049961,3.97847105,39.19977861,223.93606280,82.31682878,3.07548510,52.12768928,128.85576323,8.61758735,156.43020712,387.07456029,11.85273634,110.82682712,46.51208339,486.40349644,6
0.02551128,1.17868693,18.13254903,52.40835586,29.81207194,326.99498751,46.69696798,0.06974359,2.47336765,17.67277325,72.26461731,20.46729506,250.77185371,0.13548318,5.05320427,28.04462448,69.01434223,250.70268316,149.18664671,0.30277234,5.15202738,39.57313721,49.90999564,242.78449754,0.68254455,9.43705528,62.26543454,316.12625889,213.39320600,0.73620167,14.03527290,55.85340870,163.09100600,1.53177851,29.84519968,354.80595336,37.64175837,2.44196868,31.58242500,65.33282866,6.44048270,227.87386469,432.33436459,7.87357056,7.02777037,65.20343600,577.08680499,6
0.16842418,4.33546134,38.86597601,85.80432051,134.02441282,278.84491026,266.42603272,0.23755007,3.76099488,19.57219703,106.25198385,75.44673318,93.35577226,0.53479467,11.62395246,53.89934099,129.43157168,194.59875506,226.32106807,0.51127913,7.13152363,70.29108951,99.88103742,93.96489409,1.66407387,20.35581438,96.83220789,181.65982928,134.02965310,1.19294858,28.78861709,110.52076251,83.69547482,3.59185293,45.41261343,235.74840245,121.57472580,5.54822463,64.03552712,111.96667280,9.94498797,166.74473359,436.73663609,16.28287774,95.41286021,50.24278508,527.94718119,6
0.04933946,0.29832474,17.62489025,72.92112156,21.66716958,384.91503801,128.79644309,0.06335617,2.81420713,34.35566788,59.86870858,34.33734628,179.72818582,0.03605170,5.06488484,38.07253485,34.57844810,221.47925420,271.82435395,0.37158794,11.53243570,45.47856477,43.05096530,115.08499150,0.70397863,12.85311747,39.66720292,169.86870806,303.76265319,1.80997449,19.35918593,36.58302453,103.28283679,2.11196389,20.04448238,258.80369859,45.90869654,3.76288417,19.12382069,107.97564514,4.39221523,185.62429169,352.79027140,4.65818806,85.80156557,55.56160046,517.76498044,6
0.06323572,2.23046309,22.43896203,47.84542560,25.52608751,478.81422264,157.70313535,0.18376192,5.56236149,25.21703938,47.15822721,72.59165380,231.06426467,0.28047555,7.04170791,31.73840700,60.96236393,344.23148867,1.05375958,0.72014800,7.64974776,39.15080465,98.87473691,148.75346855,1.03669224,12.39291364,57.49526558,199.04708307,117.75288323,1.15653654,17.71960357,118.48628762,54.91644257,2.23104362,28.37407518,248.83936667,43.22863835,3.59783804,71.39000721,41.99559540,6.26103775,185.55750327,383.09758194,18.55342957,56.51909154,57.02628339,528.55780674,6
0.07519745,3.95853291,50.87194881,110.17971884,51.87097350,291.22797377,164.38792497,0.09020213,2.01879492,7.04524441,57.27204757,67.48309613,173.27607331,0.48247500,15.02138602,62.22094976,73.11801919,162.86654703,95.04518316,0.27783859,3.26430875,28.39409605,66.12503901,160.01671658,2.12715224,22.31167567,77.93097335,207.41400172,23.30977437,0.61006056,9.89362394,51.10927538,110.14997905,3.82934449,40.42511222,334.42486578,97.34714316,1.77641506,25.50935485,62.12621700,9.13229639,243.52611660,415.63501775,6.07087138,29.61760613,73.86933367,557.48846394,6
0.14168295,0.50458961,29.24354307,109.81825894,43.90170710,422.09908330,36.96666492,0.21441773,3.03931247,22.50133894,50.20675744,101.20403952,222.14587170,0.07646854,8.64261936,60.48795740,22.62841778,292.55110818,157.87708856,0.39911972,8.23911100,35.75784225,110.68253924,156.61851755,1.22444740,21.12525728,33.16786263,239.63825834,282.87780141,1.36973659,16.18637353,88.69158789,95.65351979,3.54988774,17.81621165,312.25536873,80.41680978,3.33939552,45.19137692,49.23418470,3.99929567,220.72354397,329.80406405,10.89428349,15.93518147,66.15117081,527.64373042,6
0.20956376,4.81243617,39.11825478,121.90473227,37.50093447,238.23985384,28.56227210,0.14792019,2.63598509,12.93416109,71.15637432,133.45139664,83.02799079,0.59000804,11.64140905,70.58829542,82.31966773,139.57482652,68.23368821,0.36051088,4.67284193,44.13646854,127.79714845,57.79071753,1.66210830,25.43633233,78.66474126,114.77961364,106.19173646,0.78229857,17.62897965,108.61434475,43.59038422,4.36170506,40.32430643,189.00675273,272.78636982,3.36612926,57.19080977,122.86048332,9.18380823,140.42787777,496.21661269,13.91802812,111.45784864,42.98079665,529.90266348,6
0.02331594,1.86404513,27.57326617,72.62984672,34.29812395,442.04865541,24.31575537,0.03032952,3.24013907,22.25885069,50.35941762,39.87617390,229.89977876,0.21963102,7.99933474,38.78361539,37.14535182,305.84284351,167.27856187,0.42026412,7.62429241,33.13957416,85.86591205,111.55688477,1.11557683,13.28330206,40.90098842,204.17077104,202.74934666,1.22293292,13.37928270,80.91192980,24.64872469,2.20317567,20.97208380,247.74907849,43.95087259,2.54628523,43.07134223,27.82668123,4.65628926,175.91883477,420.99023582,10.47382923,29.94685802,52.82489748,558.24497988,6
0.03751443,1.28592774,13.33575890,42.21658649,81.09969158,410.01767353,83.39303484,0.10968286,2.00728711,2.89071405,59.54698453,60.33747179,222.83086937,0.14777773,3.59558465,19.68167051,88.03643871,248.83621294,53.35236012,0.24770112,0.44459674,32.17901932,71.32357174,173.98910729,0.47546419,6.21416200,73.65927322,190.94413415,99.46280263,0.03632351,11.17190279,54.45385983,93.57423283,0.98081636,34.93943720,250.12859775,101.31364402,1.90615656,25.96724905,28.89005392,7.52748933,173.24231066,410.28455548,5.92945296,11.36581509,51.09645661,507.90904857,6
0.04212579,3.77347640,44.71227143,98.62868979,74.46286674,443.76361534,101.31431437,0.04186775,1.13833888,11.96488007,63.45358951,66.50327144,201.57510234,0.46034380,13.13226428,53.23182644,39.97953531,308.80228292,14.94785554,0.14455829,3.82725149,35.55110873,59.05005494,151.00727039,1.85098263,18.58672032,59.52780230,145.14395315,158.40847688,0.59035307,12.81658830,38.36742776,75.37611801,3.13808943,33.83918543,262.06245586,31.66525214,2.25733426,16.57871921,21.07034036,7.93851536,208.84374796,313.85128792,3.56642774,22.37468804,65.52117494,492.81320207,6
0.10280891,2.51263867,25.29689092,117.68734737,150.71408066,107.40935773,121.11634592,0.06220237,0.87463613,4.67831468,36.05344102,94.65165044,204.26675371,0.31585015,7.85629452,72.63053944,224.93407817,67.34792477,174.67148970,0.12890119,1.60182377,14.80443181,55.44905605,192.14661185,1.14671903,26.73523726,180.69217963,278.07773550,168.16155593,0.28051569,4.78893158,27.07087063,157.92294874,4.61021534,84.12441560,344.38242429,30.40580980,0.86718259,11.02565850,114.48815212,18.06372912,226.66407116,325.05283337,2.55240561,65.22627440,65.74657478,436.18905805,6
0.19048175,4.75603940,33.50845326,82.50681685,88.68255204,501.91685576,131.82936078,0.15087372,2.51047580,11.61288060,15.30951282,129.95974812,77.98580403,0.58682524,10.32177442,53.87672342,107.62920864,347.14511847,20.33819060,0.35529622,4.46219780,6.63852402,89.43293818,69.41394604,1.50755728,20.83870327,107.78311982,205.09768836,95.20344671,0.77546999,4.28293455,44.91791597,44.90921653,3.73462478,56.55861715,260.42280573,105.77069659,1.10085890,15.51538389,29.83443725,12.99335407,195.59029525,461.66595768,2.92399525,18.60736844,60.51027710,592.91688605,6
0.13283396,1.93513203,34.50983423,111.57385440,45.54498448,506.59474240,182.29850884,0.20053849,0.72233744,30.24350311,92.67904325,81.50081036,88.82919673,0.23870417,10.26937242,66.36193010,64.85875914,339.43512116,0.64229494,0.07133056,9.78546644,66.18788103,33.83076808,49.54823856,1.46039075,24.14731739,60.61101014,192.12595862,114.09118275,1.50595606,27.63876116,36.47046796,42.68209890,4.15115799,30.59558446,246.05848197,61.38437221,5.33820685,25.87808979,49.49910804,6.87903140,182.89103565,409.70649986,7.23981165,39.23981954,56.04907982,551.00555163,6
0.10187566,2.78754966,29.52256343,104.19914691,92.27696204,294.60914505,87.99437492,0.17727122,2.89125652,16.36732032,93.65649505,140.31706429,151.31905339,0.33946552,8.69984971,57.54401633,99.86603388,191.61077997,130.49048533,0.39456752,5.66914991,62.95675281,135.80276113,120.58136373,1.23150280,20.12198594,70.70121436,183.70335925,94.47535233,0.92422824,26.06238613,125.06485369,69.87900701,3.38133931,31.04484489,231.71573656,147.71773462,5.05476219,69.61857027,128.56027875,6.48008887,158.81727036,466.42700189,17.52118804,117.09461582,46.91341090,553.42311109,6
0.06230551,2.08542593,15.81636808,29.80954151,104.17702889,408.50086747,178.54863715,0.18319501,4.40952521,32.61546707,73.51743603,38.40234404,13.75008203,0.25368133,4.81018625,21.55323225,97.55131175,255.77046524,95.43631719,0.57558344,10.52456705,44.90140307,39.29717734,65.30885155,0.69471262,8.67674912,89.91920452,155.51102935,38.76515377,1.61992230,17.43399768,32.58727907,65.35977442,1.58294266,45.40336896,238.20032427,193.65141625,3.24169710,17.39909086,70.62422567,10.16935344,177.96465666,468.10501129,4.33790185,63.43088140,54.43126397,547.55878503,6
0.13188162,2.10565376,32.32315251,113.72156173,32.18431520,420.39735899,40.53529256,0.11013733,2.26492237,30.59305121,74.38763751,69.84099713,232.06809223,0.26712786,9.89673619,67.43708998,66.94292454,336.55730270,196.46840362,0.30387890,10.32900679,51.95278702,93.49889893,168.82724424,1.43590575,24.52260631,71.70342164,232.67511301,288.39203933,1.64024054,21.38195907,86.10872124,113.07699764,4.21835198,37.58545531,273.56842805,70.42080762,4.09306366,45.70049487,69.46551820,8.57465575,199.36925204,343.87851327,11.06281237,45.13717101,61.10804355,539.98778587,6
0.01977894,1.10399797,13.90570568,48.62928294,75.82831853,373.76853177,144.77195185,0.05130774,2.14229146,28.58263675,75.82791944,10.72084884,34.77399115,0.12769501,3.72784746,23.61017074,110.43771406,204.16884919,201.29048191,0.26051616,8.42255514,43.48002108,44.41566051,43.18223199,0.48999285,7.40882773,85.63187352,122.49692548,127.22251078,1.21494771,16.33613444,51.96142650,25.82906367,1.14357214,38.51057224,203.59918064,163.42157740,2.97470206,30.11431283,88.63150357,8.04451196,148.30243460,500.86915486,7.62022557,89.64522837,44.47446818,577.18282371,6
0.12894741,2.78334432,37.95059293,96.39702612,79.37314822,382.10744807,20.75616462,0.04438683,1.52236096,14.94537226,38.55915984,154.24939692,248.60383667,0.34278410,11.19557924,57.23708562,12.36300810,271.35442818,222.65467746,0.18588722,4.93625692,16.05475564,137.63176193,197.97344845,1.58121685,20.85126275,41.58874302,172.78215083,353.15641604,0.77648582,5.06366734,89.54813923,116.21873385,3.59081625,26.30134013,268.07344083,148.26735362,0.90312001,38.64877804,51.21315862,6.44601986,203.28272337,277.23143396,8.29286244,18.39685627,62.70207089,497.53426686,6
0.14063614,3.20126393,23.92219013,68.43664433,68.53023180,435.27486038,45.81106497,0.17584235,3.25668459,27.42808548,34.07231694,58.16166099,190.10731825,0.39965804,7.30420136,41.94679894,91.03659411,267.77515696,93.48515600,0.46378330,9.61782435,30.60548825,49.22221300,85.02164808,1.06354644,15.74268517,90.47392387,200.55117096,153.87432570,1.57199285,14.93404967,20.64181757,35.03573812,2.77743973,46.68636042,280.52167787,56.00826051,3.18814236,9.12347092,38.23232451,10.59549237,201.62519442,410.13520204,3.16007145,35.10792151,60.78117414,545.36987542,6
0.08511025,1.68993395,14.41862542,93.16262537,158.07192645,176.32847225,233.38762956,0.10219799,3.62523598,29.77141640,78.97500909,120.52279933,42.02481243,0.21078363,4.72865340,59.81256083,232.48798934,141.28063749,118.64764679,0.49314780,10.29758054,55.07276100,122.59246715,86.27747281,0.71868935,22.59355753,188.38561775,291.71747011,7.78902292,1.66346509,23.19321762,93.80409553,113.69366218,3.96687809,88.57157879,367.24158487,106.45835282,4.55028415,46.73797910,107.80489093,19.16712567,247.43171195,359.30492725,11.18193549,68.66687288,72.80801957,463.17112079,6
0.04592749,1.25434006,6.76532240,36.56470996,109.69653949,137.94540762,42.36833350,0.08753102,2.42493891,19.72718031,68.20598633,97.83877665,212.10683453,0.14233980,1.68849263,23.48594516,168.49261316,82.95501092,120.21331850,0.30166166,6.02546247,39.39769069,101.72958920,169.67440192,0.21299625,8.75539972,134.27222918,302.40699744,120.67137120,0.89294404,14.56709818,74.96540779,95.09843300,1.50979277,61.37678306,360.53412287,99.49457151,2.61331545,35.40770098,41.01158895,12.95554051,230.90696764,412.78560466,8.07111255,27.88257540,65.79274784,510.65712479,6
0.10387333,2.28657500,38.78480632,112.32528411,84.39208086,352.94071585,241.39921728,0.06685177,1.20092836,23.37191740,84.43781263,127.51917070,36.82399848,0.27133873,11.16705568,67.81026909,70.65763189,244.23079144,280.30678477,0.14659025,7.26681489,52.46116985,107.20110780,47.66728806,1.54793582,24.66800295,59.35816812,148.44214191,215.71521469,1.08877725,20.13040577,81.31729124,64.79414906,4.21913120,29.62358785,187.30554366,63.36629509,3.68243665,40.72479300,110.18166094,6.64974994,137.23963772,414.62585458,9.66675649,94.98707888,41.81161957,525.98851418,6
0.11075824,1.71337241,25.32873639,114.93704846,74.51406836,415.43869376,258.93115008,0.22295018,1.04274287,32.43830951,55.21035974,169.02416812,120.05585690,0.21314358,7.19841647,63.60058759,29.39853933,276.67933014,86.07009742,0.14834831,10.90194038,51.36059020,105.09926303,134.65422007,0.99429647,22.12597084,19.79948222,228.32770658,47.13925186,1.72212797,23.98785456,52.15928835,108.46302416,3.69566738,11.28929082,287.82897630,101.30024262,4.91440988,22.29128775,75.30679016,2.75005709,200.24844633,428.50840559,5.47328120,50.11899170,59.56132572,557.53939229,6
0.07224583,2.57027156,28.73857085,61.56314402,86.64887386,397.17959906,113.37739061,0.15162015,2.70985340,27.25286318,98.75277775,42.32908452,167.29004047,0.31097051,8.19287826,34.69716702,93.59711393,227.05754426,244.35823796,0.35379918,9.00792258,68.90992864,42.14576622,135.90639448,1.13121469,12.26583733,63.36430207,202.05652760,206.56423441,1.40613321,28.41914183,69.04986748,98.44914489,2.07412177,26.64779291,248.70846779,81.97932975,5.45018540,44.49843675,70.75485038,5.38687815,166.03023972,437.39229269,11.84852297,47.90368373,48.16948457,539.09970045,6
0.03572272,1.09174187,17.35224328,47.92713441,109.16115530,249.40906865,173.70841463,0.03440413,3.60595949,39.06747392,92.27288967,188.98430567,65.57567135,0.13390017,4.99922129,21.32716258,109.57571625,135.40076660,164.08098559,0.45636600,12.07656303,53.53887715,115.18090518,65.29030674,0.69764683,6.85005807,73.05314167,78.93216082,82.39104166,1.80317359,19.92745164,67.77444972,30.30906907,1.13090001,30.56887488,169.13842757,167.34434882,3.59847099,33.78159589,132.48353272,6.15390260,127.81901873,459.55260082,8.46337482,134.62541037,38.95491775,524.66646462,6
0.02258301,0.53292265,9.71183689,70.35677787,102.42305852,340.23321591,108.68608014,0.11447215,2.47686058,15.32609872,63.95723964,49.26549888,22.24726340,0.06152893,2.53692638,35.06979891,122.04177673,207.99077187,185.34866959,0.30117269,4.58773805,32.84197580,59.52774453,45.61394297,0.32732936,11.22852470,87.43472763,193.69661974,91.59351841,0.66871499,11.18913996,45.55620599,32.16715423,1.76003299,37.85290366,220.38730159,214.88138914,1.89736859,21.63266365,85.48902047,7.74650936,143.10224170,539.14097593,4.91276377,80.88708737,41.01798805,589.94174574,6
0.08797951,2.80589153,27.58523650,85.21302741,74.79395335,211.42331587,282.54565340,0.03853634,0.49331554,8.12231259,81.84374632,160.82553278,170.30238405,0.32311969,7.64182053,43.19616180,79.29573243,134.11523631,282.20040120,0.07001093,2.64033489,48.68598865,139.00824323,139.64575125,1.02985469,14.08863133,55.24166888,122.57631632,189.50546139,0.40833012,18.27922434,109.71452717,65.98300502,2.24410960,23.79410365,171.01661166,70.25522761,3.30262753,56.12177337,107.74136403,4.87536852,120.20042326,367.66334049,13.46541867,105.31261597,35.76170584,450.80159598,6
0.09308255,1.22767150,20.42632212,85.61541294,99.19204248,464.78805063,132.93626042,0.09310945,1.24572258,18.17681702,9.03154253,66.83943080,157.83034474,0.15116861,5.92374879,46.54447988,30.23140312,315.06768640,38.02313696,0.16545540,5.76540191,5.48221252,101.03102726,90.62355524,0.82459768,16.00780209,18.41382971,211.56086706,142.48913496,0.89018880,4.22001607,83.00186940,45.30548935,2.65200581,12.67283213,261.49598800,45.29094418,1.03207469,40.39597933,59.46325682,3.24697079,185.69510551,399.58317864,9.24342264,49.83942327,55.71096244,541.28808108,6
0.16217326,0.25895776,30.11551939,84.16369306,91.28582405,359.96450593,3.19071794,0.21610847,2.35624536,44.47783077,64.91702857,17.32644597,215.30327918,0.03216090,9.54329362,59.34836588,117.20529883,282.99232752,93.32901446,0.30651605,15.30694794,52.40694420,28.34014247,145.13680384,1.41506651,23.74401446,88.70996402,267.31261592,177.88348828,2.46906713,23.47438874,44.04292825,128.71343422,4.32540893,39.46527879,323.40455302,2.81628421,4.74906713,27.95760236,146.51092119,8.19084610,224.49526273,361.00719516,7.39625484,121.56253581,67.14704294,531.62047819,6
0.07550769,1.66052669,23.37772726,95.56031100,139.20002264,289.44170428,5.61151476,0.13359420,2.88406690,36.90304829,116.42165725,128.51134615,66.46957383,0.20042825,6.75863341,54.46272782,136.14622664,152.27890616,41.43233824,0.37406204,11.50543677,72.94499139,125.75257341,58.09323201,0.94071385,19.25529844,98.32692154,205.49906562,1.88285465,1.72572843,28.11075402,87.92146688,72.03631817,3.24285931,44.28569596,279.22572821,257.35167629,5.15783781,39.64165378,115.92994389,9.39471290,190.50316474,588.63283283,8.71928456,97.09476734,55.93987175,655.63507022,6
0.06720205,2.03034794,17.22185435,38.61247808,123.29738682,449.05428200,111.92591474,0.12123932,3.09510904,30.92588698,55.77992104,24.90629892,69.59867358,0.24088651,5.02799672,24.85729978,142.92012229,367.32341097,28.89767654,0.40266918,9.54484981,35.86555420,11.58739525,22.21100164,0.70453340,9.37088541,109.97441585,311.76786170,91.73695060,1.42515842,13.99842297,13.37323645,31.36167714,1.63991190,50.42747000,307.51211503,92.46707231,2.58884305,9.28856523,71.94037069,10.73763896,199.11995030,403.35399957,2.60630298,68.57169560,57.92416891,512.12665063,6
0.36453817,7.45768960,51.15699013,122.30128840,134.79701108,175.31992011,118.70388261,0.07860481,1.74613000,16.35978048,79.32406090,99.04905954,50.38192820,0.95475182,16.31007425,83.94262359,161.93675301,125.61957345,71.38660615,0.22840980,5.10996744,45.23847142,71.18830487,106.69322487,2.44920341,33.58360199,145.78714921,188.73268688,8.47341719,0.77066050,16.66451351,59.66902652,144.44921237,6.16157235,75.18448769,264.46366195,182.56577464,2.98371132,32.44064925,156.17331475,17.33126059,190.91655467,441.65901685,8.02972757,112.22292305,58.42942989,512.95266584,6
0.14557297,1.95233761,34.74654861,68.50088141,89.89288363,376.22879353,324.37171145,0.15815880,1.44990857,37.43289593,96.19445811,141.65060053,39.93522287,0.23703905,10.51372869,47.61037414,84.57605998,314.23296310,184.68611920,0.19036895,12.44842143,67.59325988,99.42754701,81.35510296,1.51111342,18.80061576,61.75685352,253.95540923,7.98279714,1.95156123,28.26569709,66.38529806,73.47252105,3.39138291,27.91360994,275.19050194,51.69177710,5.47331630,32.73816490,60.45257745,5.92226704,189.83923827,289.16150384,7.89370593,51.48972821,56.93975581,411.59059520,6
0.09606572,3.28703948,30.16706577,82.30533799,43.28394553,406.75469267,15.15150426,0.04614443,1.08155325,15.87165175,68.45358657,79.80157100,246.32430362,0.39383439,8.79827690,48.99290814,108.07473470,278.79091638,191.02707185,0.14917437,5.29574119,39.77187915,72.96470573,198.04278632,1.23469846,17.91048373,102.21818346,212.61412507,259.09214908,0.83248804,15.11744086,50.67152497,133.49866708,3.09315776,51.19659179,277.63399495,24.06325791,2.79284091,23.61362023,76.61404589,11.42757120,198.62026932,370.41594466,5.42901401,37.24968929,59.92690912,536.09379816,6
0.06577639,0.78066337,28.05405837,98.05306225,101.37187538,296.53417876,98.37279155,0.18191186,4.45987008,11.30600203,115.40004616,135.62898904,159.11042645,0.08777401,8.02735666,53.71611365,89.50289192,224.26436481,105.79254918,0.56926897,3.32071223,77.92866774,172.46380042,142.47293344,1.10937113,18.66398710,54.79793443,181.78631165,64.46810656,0.47668948,31.45776758,167.47738029,64.82840132,3.11907564,21.51522379,209.08161937,153.48056061,5.94651475,92.70275446,63.15939490,4.13034130,143.92984021,441.60737566,23.09684444,77.00968644,42.81341492,518.28117054,6
